room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Private room,Eixample,29,4.5,2,1.0,66.0,41.390305,2.156127
Private room,Eixample,7,5.0,2,1.0,78.0,41.383691999999996,2.1473880000000003
Private room,Eixample,7,5.0,2,1.0,66.0,41.385829,2.145254
Private room,Eixample,3,4.5,2,1.0,70.0,41.381931,2.155116
Private room,Ciutat Vella,46,4.5,2,1.0,72.0,41.380928999999995,2.168307
Private room,Gràcia,34,4.5,2,1.0,82.0,41.402972999999996,2.15729
Private room,Eixample,3,3.5,2,1.0,72.0,41.389674,2.150945
Private room,Eixample,5,5.0,2,1.0,72.0,41.391082,2.146723
Private room,Sarrià-Sant Gervasi,9,4.5,2,1.0,78.0,41.396327,2.153963
Private room,Eixample,24,4.5,2,1.0,78.0,41.384758000000005,2.154959
Private room,Eixample,8,4.5,2,1.0,72.0,41.380523,2.1547970000000003
Private room,Sarrià-Sant Gervasi,15,4.5,2,1.0,72.0,41.396153000000005,2.152971
Private room,Eixample,3,5.0,2,1.0,66.0,41.386361,2.157193
Private room,Eixample,4,4.5,2,1.0,65.0,41.382622,2.154661
Private room,Eixample,6,5.0,2,1.0,70.0,41.387963,2.156891
Private room,Eixample,9,5.0,1,1.0,78.0,41.388245,2.1457599999999997
Private room,Eixample,23,5.0,2,1.0,70.0,41.386395,2.158576
Private room,Eixample,4,4.5,1,1.0,73.0,41.38559,2.159255
Private room,Ciutat Vella,23,4.0,3,1.0,70.0,41.379358,2.165734
Private room,Eixample,18,4.5,6,2.0,72.0,41.394573,2.170561
Private room,Eixample,4,5.0,2,2.0,66.0,41.397615,2.1659990000000002
Private room,Sarrià-Sant Gervasi,16,4.5,2,1.0,78.0,41.39863,2.148882
Private room,Sarrià-Sant Gervasi,5,5.0,2,1.0,78.0,41.397008,2.1492869999999997
Private room,Sarrià-Sant Gervasi,8,5.0,2,1.0,78.0,41.398027,2.1497509999999997
Private room,Gràcia,4,4.0,2,1.0,66.0,41.41175,2.152294
Private room,Gràcia,4,5.0,3,1.0,80.0,41.399479,2.153693
Private room,Gràcia,8,4.5,4,1.0,67.0,41.402248,2.1585360000000002
Private room,Eixample,7,5.0,2,1.0,70.0,41.38932,2.1568
Private room,Gràcia,8,5.0,2,1.0,72.0,41.399995000000004,2.152185
Private room,Eixample,34,4.5,2,1.0,72.0,41.391315999999996,2.156853
Private room,Eixample,13,5.0,2,1.0,72.0,41.392759000000005,2.150491
Private room,Gràcia,18,5.0,3,1.0,67.0,41.39764,2.157428
Private room,Eixample,4,5.0,1,1.0,78.0,41.394974,2.157523
Private room,Eixample,111,4.5,3,1.0,72.0,41.391088,2.153957
Private room,Eixample,115,5.0,2,1.0,78.0,41.391912,2.171095
Private room,Sant Martí,26,4.5,4,2.0,72.0,41.405651,2.183976
Private room,Ciutat Vella,44,5.0,2,1.0,78.0,41.377808,2.164704
Private room,Gràcia,8,5.0,2,1.0,72.0,41.398715,2.155173
Private room,Sarrià-Sant Gervasi,48,5.0,2,1.0,82.0,41.399217,2.136311
Private room,Gràcia,3,4.5,2,1.0,66.0,41.404853,2.150918
Private room,Gràcia,11,5.0,2,1.0,66.0,41.409617,2.150693
Private room,Gràcia,6,4.0,2,1.0,66.0,41.403627,2.154988
Private room,Gràcia,17,4.5,2,1.0,66.0,41.399039,2.158153
Private room,Sarrià-Sant Gervasi,62,4.5,3,1.0,79.0,41.399770000000004,2.140891
Private room,Sarrià-Sant Gervasi,51,4.5,2,1.0,65.0,41.405719,2.144748
Private room,Sarrià-Sant Gervasi,22,5.0,3,1.0,72.0,41.40005,2.1431009999999997
Private room,Gràcia,13,4.5,2,1.0,66.0,41.410542,2.152503
Private room,Gràcia,5,5.0,2,1.0,72.0,41.409125,2.156475
Private room,Gràcia,12,4.5,2,1.0,63.0,41.4083,2.148631
Private room,Sarrià-Sant Gervasi,11,5.0,2,1.0,65.0,41.404425,2.148677
Private room,Gràcia,9,4.5,2,1.0,82.0,41.412659000000005,2.1412430000000002
Private room,Gràcia,7,5.0,2,1.0,81.0,41.421315,2.132767
Private room,Eixample,11,5.0,2,1.0,63.0,41.402634,2.180731
Private room,Sant Martí,13,4.5,4,2.0,71.0,41.401272999999996,2.205978
Private room,Gràcia,5,5.0,2,1.0,66.0,41.403819,2.1584380000000003
Private room,Gràcia,10,5.0,1,1.0,65.0,41.402788,2.1551009999999997
Private room,Gràcia,9,4.5,4,1.0,70.0,41.402138,2.159057
Private room,Gràcia,49,5.0,2,1.0,68.0,41.402640999999996,2.154056
Private room,Gràcia,9,5.0,1,1.0,73.0,41.406601,2.155926
Private room,Gràcia,10,4.5,4,1.0,72.0,41.401762,2.159393
Private room,Gràcia,58,4.5,2,1.0,68.0,41.401677,2.156252
Private room,Gràcia,7,5.0,2,1.0,81.0,41.399958000000005,2.160931
Private room,Gràcia,59,5.0,2,1.0,70.0,41.407003,2.16093
Private room,Gràcia,10,5.0,2,1.0,78.0,41.406501,2.155829
Private room,Gràcia,3,5.0,2,1.0,65.0,41.412163,2.1574720000000003
Private room,Horta-Guinardó,6,4.0,2,1.0,78.0,41.425253999999995,2.159711
Private room,Eixample,4,4.5,2,1.0,77.0,41.393562,2.155204
Private room,Sarrià-Sant Gervasi,19,5.0,2,1.0,66.0,41.409256,2.139523
Private room,Gràcia,4,4.0,2,1.0,66.0,41.405319,2.1555590000000002
Private room,Gràcia,66,4.0,3,1.0,72.0,41.405196000000004,2.163779
Private room,Gràcia,19,4.5,2,1.0,66.0,41.410987,2.149582
Private room,Gràcia,43,4.5,2,1.0,66.0,41.409742,2.149449
Private room,Ciutat Vella,3,5.0,1,1.0,72.0,41.377681,2.16949
Private room,Sants-Montjuïc,4,5.0,2,1.0,66.0,41.373743,2.165356
Private room,Sants-Montjuïc,66,5.0,3,1.0,66.0,41.37195,2.165216
Private room,Ciutat Vella,20,5.0,2,1.0,65.0,41.376984,2.1715720000000003
Private room,Ciutat Vella,5,5.0,1,1.0,72.0,41.378145,2.167741
Private room,Sants-Montjuïc,16,5.0,2,1.0,81.0,41.372959,2.1690650000000002
Private room,Ciutat Vella,5,5.0,2,1.0,72.0,41.376235,2.170843
Private room,Sants-Montjuïc,10,4.0,4,2.0,82.0,41.371813,2.165249
Private room,Sants-Montjuïc,13,4.5,3,2.0,81.0,41.373014000000005,2.168791
Private room,Sants-Montjuïc,17,4.5,2,1.0,78.0,41.374215,2.164313
Private room,Sants-Montjuïc,4,4.5,2,1.0,66.0,41.372951,2.16437
Private room,Sants-Montjuïc,3,4.5,3,1.0,72.0,41.370389,2.1620880000000002
Private room,Ciutat Vella,76,4.5,2,1.0,66.0,41.376339,2.171146
Private room,Sants-Montjuïc,11,4.5,2,1.0,66.0,41.373666,2.165416
Private room,Ciutat Vella,32,5.0,2,1.0,78.0,41.379134,2.176755
Private room,Ciutat Vella,7,4.5,2,1.0,72.0,41.384601,2.17156
Private room,Eixample,5,5.0,2,1.0,78.0,41.375446999999994,2.164618
Private room,Ciutat Vella,51,4.5,2,1.0,62.0,41.380101,2.165562
Private room,Ciutat Vella,7,3.5,4,1.0,72.0,41.37983,2.168539
Private room,Eixample,29,5.0,2,1.0,66.0,41.375516,2.1663669999999997
Private room,Ciutat Vella,9,4.5,2,1.0,70.0,41.376021,2.174715
Private room,Sants-Montjuïc,19,4.5,2,1.0,72.0,41.372319,2.170273
Private room,Sants-Montjuïc,70,5.0,3,1.0,78.0,41.37185,2.160792
Private room,Ciutat Vella,9,4.0,2,1.0,72.0,41.377674,2.171511
Private room,Sants-Montjuïc,16,5.0,2,1.0,72.0,41.371342,2.165668
Private room,Sants-Montjuïc,10,5.0,2,1.0,63.0,41.374138,2.161994
Private room,Sants-Montjuïc,5,5.0,2,1.0,72.0,41.361284000000005,2.1417450000000002
Private room,Sants-Montjuïc,3,2.0,2,1.0,72.0,41.377988,2.1374299999999997
Private room,Sants-Montjuïc,4,5.0,2,1.0,64.0,41.376063,2.140332
Private room,Sants-Montjuïc,3,4.5,1,1.0,66.0,41.381452,2.136806
Private room,Ciutat Vella,3,4.5,2,1.0,71.0,41.382587,2.169491
Private room,Eixample,70,5.0,2,1.0,65.0,41.37634,2.162198
Private room,Sants-Montjuïc,7,5.0,2,1.0,78.0,41.373309000000006,2.1622169999999996
Private room,Eixample,79,4.5,2,1.0,72.0,41.375715,2.1601049999999997
Private room,Sants-Montjuïc,41,4.5,2,1.0,75.0,41.374789,2.162025
Private room,Sants-Montjuïc,13,4.5,2,1.0,82.0,41.373517,2.163334
Private room,Ciutat Vella,57,5.0,2,1.0,66.0,41.380178,2.167824
Private room,Eixample,24,4.5,2,1.0,66.0,41.375944,2.159574
Private room,Eixample,11,4.5,2,1.0,71.0,41.386131,2.167776
Private room,Sants-Montjuïc,54,4.5,2,1.0,64.0,41.372498,2.165483
Private room,Sants-Montjuïc,48,5.0,2,1.0,70.0,41.372878,2.165549
Private room,Ciutat Vella,21,3.5,4,1.0,72.0,41.38006,2.178404
Private room,Sants-Montjuïc,3,5.0,2,1.0,66.0,41.373808000000004,2.173318
Private room,Ciutat Vella,386,4.5,2,1.0,74.0,41.381113,2.1754279999999997
Private room,Ciutat Vella,6,4.5,2,1.0,78.0,41.377367,2.173348
Private room,Ciutat Vella,13,4.0,2,1.0,72.0,41.375319,2.173322
Private room,Ciutat Vella,3,5.0,3,1.0,81.0,41.380124,2.180314
Private room,Ciutat Vella,12,5.0,2,1.0,79.0,41.379764,2.179366
Private room,Ciutat Vella,58,4.5,2,1.0,75.0,41.382993,2.173429
Private room,Ciutat Vella,3,5.0,2,2.0,75.0,41.381151,2.17543
Private room,Ciutat Vella,3,3.0,4,1.0,78.0,41.376884999999994,2.175974
Private room,Ciutat Vella,8,4.5,2,1.0,72.0,41.375238,2.1750830000000003
Private room,Sants-Montjuïc,5,4.0,2,1.0,72.0,41.371454,2.173889
Private room,Ciutat Vella,39,5.0,4,1.0,72.0,41.37611,2.175854
Private room,Ciutat Vella,11,5.0,3,1.0,78.0,41.384876,2.165603
Private room,Eixample,12,4.5,2,1.0,78.0,41.382633,2.1613599999999997
Private room,Eixample,31,5.0,2,1.0,63.0,41.384478,2.163684
Private room,Ciutat Vella,50,4.5,3,1.0,72.0,41.385416,2.171361
Private room,Ciutat Vella,33,4.5,2,3.0,67.0,41.382236999999996,2.1650270000000003
Private room,Ciutat Vella,19,4.5,2,1.0,66.0,41.381736,2.176812
Private room,Ciutat Vella,5,4.5,2,1.0,72.0,41.383781,2.166187
Private room,Eixample,5,4.5,2,1.0,78.0,41.387943,2.171332
Private room,Eixample,72,4.5,2,1.0,78.0,41.382273,2.16141
Private room,Eixample,3,4.5,2,1.0,72.0,41.384187,2.163334
Private room,Ciutat Vella,27,4.0,3,1.0,72.0,41.382682,2.164574
Private room,Eixample,49,5.0,2,1.0,63.0,41.396909,2.1624060000000003
Private room,Eixample,14,4.5,2,1.0,66.0,41.383108,2.1637169999999997
Private room,Eixample,73,4.5,2,1.0,72.0,41.386903000000004,2.159564
Private room,Ciutat Vella,12,4.5,2,1.0,71.0,41.385487,2.175023
Private room,Ciutat Vella,6,4.0,3,1.0,78.0,41.381842999999996,2.176285
Private room,Ciutat Vella,105,4.5,2,1.0,63.0,41.382526,2.1855569999999997
Private room,Ciutat Vella,51,4.5,2,1.0,78.0,41.384731,2.167716
Private room,Ciutat Vella,44,4.5,2,1.0,79.0,41.38577,2.171568
Private room,Ciutat Vella,17,4.0,2,1.0,64.0,41.383655,2.164987
Private room,Ciutat Vella,33,4.5,2,1.0,78.0,41.380777,2.17456
Private room,Ciutat Vella,71,4.5,2,1.0,72.0,41.382952,2.172513
Private room,Ciutat Vella,73,4.5,2,1.0,66.0,41.382996999999996,2.175792
Private room,Ciutat Vella,85,5.0,2,1.0,71.0,41.380691999999996,2.1709
Private room,Ciutat Vella,6,4.5,2,1.0,78.0,41.384107,2.16738
Private room,Eixample,56,5.0,2,1.0,63.0,41.38697,2.1623
Private room,Ciutat Vella,66,4.5,2,1.0,72.0,41.381178000000006,2.164096
Private room,Ciutat Vella,8,5.0,2,1.0,78.0,41.383759999999995,2.177923
Private room,Ciutat Vella,207,4.5,2,1.0,65.0,41.37976,2.177007
Private room,Ciutat Vella,10,4.5,3,1.0,66.0,41.381124,2.179065
Private room,Ciutat Vella,44,4.5,2,1.0,66.0,41.385456,2.171534
Private room,Ciutat Vella,65,5.0,2,1.0,78.0,41.380978000000006,2.179045
Private room,Ciutat Vella,155,5.0,3,1.0,78.0,41.382377000000005,2.1752540000000002
Private room,Ciutat Vella,66,5.0,2,1.0,70.0,41.380131,2.173763
Private room,Eixample,21,4.5,2,1.0,72.0,41.381103,2.161973
Private room,Ciutat Vella,108,4.5,2,1.0,65.0,41.387161,2.1747080000000003
Private room,Ciutat Vella,4,4.5,2,1.0,68.0,41.381949,2.173649
Private room,Ciutat Vella,67,4.5,6,2.0,72.0,41.380455,2.165323
Private room,Ciutat Vella,5,4.5,2,1.0,72.0,41.38507,2.1799060000000003
Private room,Ciutat Vella,33,5.0,2,1.0,63.0,41.385484999999996,2.167139
Private room,Ciutat Vella,17,4.5,2,1.0,66.0,41.385501,2.180519
Private room,Ciutat Vella,5,5.0,2,1.0,64.0,41.383582000000004,2.185012
Private room,Ciutat Vella,17,5.0,2,1.0,65.0,41.380779,2.1832409999999998
Private room,Ciutat Vella,21,4.5,2,1.0,66.0,41.385441,2.180209
Private room,Eixample,9,5.0,2,1.0,72.0,41.395823,2.180809
Private room,Ciutat Vella,18,5.0,2,1.0,66.0,41.386435999999996,2.181341
Private room,Ciutat Vella,34,5.0,2,1.0,66.0,41.382383000000004,2.182442
Private room,Ciutat Vella,21,5.0,2,1.0,66.0,41.384741999999996,2.180661
Private room,Ciutat Vella,9,4.5,2,1.0,78.0,41.38982,2.1828279999999998
Private room,Ciutat Vella,8,5.0,4,1.0,82.0,41.379703000000006,2.180548
Private room,Ciutat Vella,3,5.0,2,1.0,71.0,41.381904,2.184222
Private room,Ciutat Vella,50,5.0,2,1.0,71.0,41.386477,2.1824209999999997
Private room,Ciutat Vella,4,4.5,2,1.0,82.0,41.390923,2.182514
Private room,Sant Martí,18,5.0,2,1.0,72.0,41.40279,2.200252
Private room,Ciutat Vella,3,4.5,2,1.0,64.0,41.382782,2.182613
Private room,Ciutat Vella,32,4.5,3,1.0,66.0,41.382855,2.180615
Private room,Sant Martí,5,5.0,2,1.0,72.0,41.390249,2.189837
Private room,Ciutat Vella,34,4.5,2,1.0,66.0,41.384946,2.182277
Private room,Ciutat Vella,117,4.5,6,1.0,75.0,41.380915,2.181103
Private room,Ciutat Vella,46,4.5,2,1.0,65.0,41.381101,2.186824
Private room,Ciutat Vella,4,5.0,2,1.0,72.0,41.384808,2.1856970000000002
Private room,Sant Martí,35,4.5,2,1.0,72.0,41.390643,2.192559
Private room,Ciutat Vella,3,4.5,2,1.0,72.0,41.382247,2.182219
Private room,Sant Martí,6,4.5,2,1.0,78.0,41.389245,2.190668
Private room,Sant Martí,71,4.5,2,1.0,72.0,41.39228,2.1879619999999997
Private room,Ciutat Vella,6,4.5,2,1.0,72.0,41.385763,2.181901
Private room,Ciutat Vella,19,5.0,2,1.0,66.0,41.384679999999996,2.18424
Private room,Ciutat Vella,43,5.0,2,1.0,80.0,41.387831,2.182155
Private room,Eixample,13,5.0,3,2.0,72.0,41.3971,2.175014
Private room,Eixample,13,4.5,2,1.0,74.0,41.39716,2.165889
Private room,Gràcia,25,4.5,5,2.0,72.0,41.405885,2.168614
Private room,Gràcia,5,4.5,2,1.0,66.0,41.40298,2.1661200000000003
Private room,Eixample,50,5.0,2,1.0,82.0,41.398062,2.168803
Private room,Gràcia,20,4.5,3,1.0,71.0,41.402395,2.166123
Private room,Eixample,17,4.5,2,1.0,66.0,41.4004,2.171219
Private room,Eixample,9,5.0,2,2.0,66.0,41.399353999999995,2.167122
Private room,Eixample,6,5.0,2,1.0,72.0,41.402566,2.179799
Private room,Gràcia,34,5.0,2,1.0,72.0,41.401561,2.162684
Private room,Eixample,14,5.0,1,1.0,72.0,41.398643,2.178848
Private room,Eixample,3,4.5,2,1.0,72.0,41.397192,2.165641
Private room,Gràcia,3,5.0,2,1.0,66.0,41.403539,2.168866
Private room,Eixample,10,5.0,2,1.0,78.0,41.398331,2.1736419999999996
Private room,Gràcia,8,5.0,2,1.0,66.0,41.408043,2.164555
Private room,Gràcia,5,5.0,4,2.0,78.0,41.400936,2.164698
Private room,Eixample,7,5.0,2,1.0,72.0,41.399462,2.167582
Private room,Eixample,27,4.5,3,1.0,71.0,41.401558,2.166026
Private room,Eixample,55,4.5,2,1.0,66.0,41.407008000000005,2.1713970000000002
Private room,Horta-Guinardó,4,5.0,3,1.0,66.0,41.416957000000004,2.169107
Private room,Eixample,26,4.0,2,1.0,66.0,41.401111,2.1695729999999998
Private room,Gràcia,9,5.0,2,1.0,68.0,41.405954,2.165747
Private room,Gràcia,13,4.5,4,2.0,72.0,41.404293,2.1631549999999997
Private room,Gràcia,27,5.0,2,1.0,65.0,41.408233,2.16397
Private room,Sant Martí,7,5.0,2,1.0,66.0,41.406843,2.1857729999999997
Private room,Gràcia,32,4.5,3,1.0,72.0,41.408046999999996,2.164565
Private room,Sant Martí,4,2.0,2,1.0,72.0,41.397465999999994,2.200069
Private room,Eixample,4,4.0,2,1.0,72.0,41.397724,2.184296
Private room,Eixample,23,5.0,5,1.0,72.0,41.405252000000004,2.1812150000000003
Private room,Eixample,8,5.0,2,1.0,72.0,41.395971,2.17075
Private room,Eixample,93,4.5,2,1.0,82.0,41.390346,2.166444
Private room,Eixample,9,5.0,2,2.0,72.0,41.396627,2.170776
Private room,Eixample,45,4.5,3,1.0,71.0,41.390516999999996,2.176355
Private room,Ciutat Vella,35,4.5,2,1.0,71.0,41.3868,2.17318
Private room,Eixample,9,4.5,2,1.0,65.0,41.394915999999995,2.175738
Private room,Eixample,39,4.5,2,1.0,78.0,41.393402,2.174569
Private room,Eixample,13,4.5,2,1.0,64.0,41.397437,2.1810509999999996
Private room,Ciutat Vella,3,4.5,2,1.0,79.0,41.384982,2.177069
Private room,Eixample,11,4.5,4,1.0,74.0,41.396156,2.171386
Private room,Ciutat Vella,41,4.5,2,1.0,72.0,41.383368,2.183047
Private room,Ciutat Vella,6,4.5,2,0.0,78.0,41.387409999999996,2.1720450000000002
Private room,Eixample,25,5.0,2,1.0,72.0,41.39819,2.172186
Private room,Eixample,47,4.5,2,1.0,66.0,41.407121000000004,2.174995
Private room,Sant Martí,25,5.0,2,1.0,78.0,41.38865,2.1975700000000002
Private room,Sant Martí,21,5.0,4,1.0,74.0,41.396466,2.2064529999999998
Private room,Ciutat Vella,42,4.5,2,1.0,66.0,41.382677,2.176445
Private room,Ciutat Vella,71,4.5,3,1.0,78.0,41.378558,2.175344
Private room,Ciutat Vella,175,4.5,2,1.0,72.0,41.379172,2.177106
Private room,Ciutat Vella,55,4.5,2,1.0,71.0,41.379396,2.174744
Private room,Ciutat Vella,110,4.0,2,1.0,70.0,41.38023,2.174944
Private room,Ciutat Vella,4,5.0,2,1.0,72.0,41.377917,2.175178
Private room,Ciutat Vella,21,4.5,3,1.0,72.0,41.380039000000004,2.176991
Private room,Ciutat Vella,349,4.5,2,1.0,72.0,41.379094,2.17607
Private room,Ciutat Vella,83,5.0,5,2.0,80.0,41.376943,2.177379
Private room,Ciutat Vella,161,4.5,4,1.0,77.0,41.378284,2.170805
Private room,Ciutat Vella,5,5.0,1,1.0,65.0,41.380874,2.177625
Private room,Ciutat Vella,3,4.5,2,1.0,66.0,41.378725,2.1759009999999996
Private room,Ciutat Vella,38,4.5,2,1.0,66.0,41.378598,2.174327
Private room,Ciutat Vella,18,5.0,2,1.0,65.0,41.377176,2.177756
Private room,Ciutat Vella,45,4.5,2,1.0,72.0,41.380621999999995,2.17761
Private room,Ciutat Vella,12,4.5,2,1.0,66.0,41.376205999999996,2.174929
Private room,Eixample,155,4.5,3,1.0,66.0,41.383257,2.163636
Private room,Eixample,25,4.5,2,1.0,78.0,41.388597,2.158089
Private room,Eixample,31,4.5,4,1.0,78.0,41.384719,2.157091
Private room,Eixample,17,5.0,2,1.0,81.0,41.381248,2.151976
Private room,Eixample,77,5.0,3,1.0,82.0,41.388265000000004,2.1606240000000003
Private room,Eixample,17,5.0,2,1.0,82.0,41.383590000000005,2.149013
Private room,Ciutat Vella,11,4.5,2,1.0,80.0,41.380684,2.168711
Private room,Sarrià-Sant Gervasi,9,4.5,2,1.0,78.0,41.398515,2.150729
Private room,Sarrià-Sant Gervasi,8,4.5,3,1.0,82.0,41.396543,2.1488080000000003
Private room,Eixample,3,4.5,4,1.0,72.0,41.392114,2.157582
Private room,Eixample,33,5.0,3,2.0,78.0,41.384729,2.1575279999999997
Private room,Gràcia,28,4.5,3,1.0,70.0,41.396832,2.157289
Private room,Eixample,23,4.5,2,1.0,72.0,41.386051,2.158359
Private room,Eixample,9,4.5,2,1.0,72.0,41.384124,2.146882
Private room,Eixample,14,4.5,2,1.0,75.0,41.386353,2.157918
Private room,Eixample,18,4.5,2,1.0,70.0,41.381407,2.1545229999999997
Private room,Ciutat Vella,21,4.5,2,1.0,72.0,41.381343,2.176539
Private room,Ciutat Vella,6,5.0,2,1.0,78.0,41.38896,2.17561
Private room,Ciutat Vella,67,5.0,3,1.0,63.0,41.380533,2.175454
Private room,Sant Martí,24,5.0,2,1.0,72.0,41.402865999999996,2.201043
Private room,Ciutat Vella,7,4.0,4,2.0,72.0,41.379290999999995,2.1759
Private room,Ciutat Vella,28,5.0,1,1.0,66.0,41.381715,2.189074
Private room,Ciutat Vella,48,4.5,2,1.0,78.0,41.387591,2.176792
Private room,Ciutat Vella,41,5.0,2,1.0,74.0,41.378869,2.17767
Private room,Ciutat Vella,51,4.5,2,1.0,75.0,41.381784,2.176344
Private room,Ciutat Vella,111,4.5,2,1.0,66.0,41.38006,2.1756900000000003
Private room,Ciutat Vella,60,4.5,2,1.0,78.0,41.384899,2.174713
Private room,Ciutat Vella,15,5.0,2,1.0,78.0,41.387458,2.176303
Private room,Ciutat Vella,39,5.0,2,1.0,66.0,41.382220000000004,2.17165
Private room,Ciutat Vella,9,5.0,2,1.0,72.0,41.382771999999996,2.1771380000000002
Private room,Ciutat Vella,100,4.5,2,1.0,72.0,41.38016,2.176017
Private room,Eixample,3,4.5,2,1.0,66.0,41.390701,2.1768669999999997
Private room,Ciutat Vella,50,4.5,2,1.0,72.0,41.379847,2.174076
Private room,Ciutat Vella,110,4.5,2,1.0,72.0,41.381190999999994,2.1754119999999997
Private room,Ciutat Vella,32,4.5,2,1.0,72.0,41.379015,2.174529
Private room,Ciutat Vella,39,4.5,2,1.0,72.0,41.379666,2.175516
Private room,Ciutat Vella,31,4.5,2,1.0,78.0,41.37962,2.170784
Private room,Ciutat Vella,4,5.0,2,1.0,75.0,41.380103000000005,2.176903
Private room,Ciutat Vella,23,5.0,2,1.0,72.0,41.384559,2.180886
Private room,Ciutat Vella,13,5.0,4,1.0,72.0,41.375541999999996,2.171971
Private room,Ciutat Vella,9,5.0,2,1.0,78.0,41.380567,2.176614
Private room,Sant Martí,9,4.5,4,1.0,74.0,41.395296,2.193922
Private room,Ciutat Vella,63,4.5,2,1.0,66.0,41.378602,2.173168
Private room,Ciutat Vella,52,5.0,2,1.0,71.0,41.38483,2.181762
Private room,Nou Barris,6,4.5,2,1.0,66.0,41.444097,2.173788
Private room,Sant Martí,4,5.0,2,1.0,66.0,41.409149,2.183463
Private room,Eixample,5,5.0,2,1.0,72.0,41.405834000000006,2.178315
Private room,Sant Martí,5,5.0,2,1.0,65.0,41.401949,2.198323
Private room,Sant Martí,9,5.0,2,1.0,66.0,41.403620000000004,2.199459
Private room,Sant Martí,8,4.5,2,1.0,72.0,41.40062,2.2022150000000003
Private room,Eixample,34,5.0,2,1.0,70.0,41.402357,2.171119
Private room,Sant Martí,16,4.5,3,2.0,74.0,41.408321,2.191425
Private room,Eixample,10,4.5,2,1.0,63.0,41.398882,2.178504
Private room,Sant Martí,4,4.5,2,1.0,72.0,41.417301,2.194163
Private room,Eixample,3,5.0,2,1.0,72.0,41.399657,2.172508
Private room,Horta-Guinardó,6,5.0,3,1.0,66.0,41.41895,2.1764099999999997
Private room,Eixample,25,4.5,2,1.0,66.0,41.405475,2.176044
Private room,Horta-Guinardó,35,4.5,3,1.0,78.0,41.4109,2.170819
Private room,Sant Martí,5,5.0,2,1.0,66.0,41.400597999999995,2.202987
Private room,Sant Martí,15,5.0,2,1.0,66.0,41.399936,2.202686
Private room,Eixample,15,4.5,2,1.0,72.0,41.406449,2.176898
Private room,Sant Martí,42,5.0,2,1.0,78.0,41.399992,2.200413
Private room,Sant Martí,18,5.0,2,1.0,78.0,41.410469,2.1859509999999998
Private room,Ciutat Vella,10,4.5,2,1.0,72.0,41.383235,2.180483
Private room,Sant Martí,3,5.0,2,1.0,72.0,41.397216,2.194467
Private room,Eixample,59,5.0,2,1.0,71.0,41.392084000000004,2.1818310000000003
Private room,Ciutat Vella,49,5.0,2,1.0,72.0,41.379763,2.1799459999999997
Private room,Ciutat Vella,7,4.5,2,1.0,78.0,41.384602,2.184567
Private room,Sant Martí,53,4.5,2,1.0,63.0,41.3902,2.193231
Private room,Sant Martí,9,4.5,3,2.0,71.0,41.392911,2.187533
Private room,Ciutat Vella,9,4.0,2,1.0,72.0,41.382744,2.182178
Private room,Ciutat Vella,11,5.0,2,1.0,77.0,41.383005,2.183186
Private room,Eixample,3,4.5,2,1.0,82.0,41.404202000000005,2.178798
Private room,Sant Martí,15,4.0,4,1.0,72.0,41.416409,2.195533
Private room,Ciutat Vella,52,4.5,2,1.0,78.0,41.378217,2.178985
Private room,Ciutat Vella,153,5.0,2,1.0,82.0,41.381944,2.178265
Private room,Sant Martí,17,4.5,2,1.0,78.0,41.394647,2.187639
Private room,Ciutat Vella,5,5.0,2,1.0,78.0,41.388232,2.180304
Private room,Eixample,7,4.0,2,1.0,78.0,41.39258,2.178566
Private room,Ciutat Vella,12,4.5,2,1.0,71.0,41.376856,2.189106
Private room,Ciutat Vella,39,4.5,2,1.0,66.0,41.384606,2.186166
Private room,Sant Martí,34,5.0,2,1.0,72.0,41.409095,2.179838
Private room,Ciutat Vella,3,4.0,2,1.0,78.0,41.384073,2.183406
Private room,Sant Martí,67,4.5,3,1.0,71.0,41.407868,2.181054
Private room,Sant Martí,6,4.0,2,1.0,78.0,41.405128999999995,2.201818
Private room,Ciutat Vella,7,5.0,2,1.0,72.0,41.387138,2.1789959999999997
Private room,Sant Martí,4,4.0,2,1.0,64.0,41.392811,2.185343
Private room,Eixample,6,5.0,2,1.0,72.0,41.394483,2.180313
Private room,Eixample,13,4.5,2,1.0,72.0,41.397374,2.181389
Private room,Sant Martí,230,5.0,2,1.0,66.0,41.393231,2.190272
Private room,Ciutat Vella,28,5.0,2,1.0,72.0,41.387710999999996,2.177978
Private room,Sant Martí,3,5.0,2,1.0,66.0,41.4159,2.217804
Private room,Ciutat Vella,80,4.5,2,1.0,72.0,41.384885,2.181296
Private room,Ciutat Vella,48,5.0,2,1.0,63.0,41.3889,2.1798889999999997
Private room,Sant Martí,5,4.5,5,3.0,70.0,41.398332,2.207411
Private room,Sant Martí,22,4.5,2,1.0,72.0,41.401588000000004,2.204112
Private room,Ciutat Vella,47,4.5,2,1.0,72.0,41.388090999999996,2.183594
Private room,Horta-Guinardó,4,4.5,2,1.0,78.0,41.421243,2.179827
Private room,Sant Martí,5,4.0,2,1.0,79.0,41.391805,2.18951
Private room,Sant Martí,10,4.5,2,1.0,79.0,41.400197999999996,2.200384
Private room,Sant Martí,6,5.0,2,1.0,70.0,41.3922,2.197193
Private room,Ciutat Vella,97,5.0,2,1.0,82.0,41.38766,2.179656
